"Jahr";"StaeNichtStaeBev_CD";"StaeNichtStaeBev";"Auslaendergruppe_CD";"Auslaendergruppe";"Sektor_CD";"Sektor";"Geschlecht_CD";"Geschlecht";"Arbeitskanton_CD";"Arbeitskanton";"Nation_CD";"Nation";"Kontinent_CD";"Kontinent";"EuropaDrittstaat_CD";"EuropaDrittstaat";"AnzahlPersonen"
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";7;"Nidwalden";212;"Frankreich";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";7;"Nidwalden";218;"Italien";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";7;"Nidwalden";229;"Österreich";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";7;"Nidwalden";232;"Rumänien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";7;"Nidwalden";236;"Spanien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";8;"Glarus";207;"Deutschland";1;"Europa";1;"EU";4
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";8;"Glarus";218;"Italien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";8;"Glarus";230;"Polen";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";8;"Glarus";231;"Portugal";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";8;"Glarus";232;"Rumänien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";8;"Glarus";250;"Kroatien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";8;"Glarus";506;"Sri Lanka";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";204;"Belgien";1;"Europa";1;"EU";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";205;"Bulgarien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";207;"Deutschland";1;"Europa";1;"EU";23
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";211;"Finnland";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";212;"Frankreich";1;"Europa";1;"EU";9
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";214;"Griechenland";1;"Europa";1;"EU";7
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";215;"Vereinigtes Königreich";1;"Europa";3;"Drittstaaten";5
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";216;"Irland";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";218;"Italien";1;"Europa";1;"EU";17
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";227;"Niederlande";1;"Europa";1;"EU";4
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";230;"Polen";1;"Europa";1;"EU";4
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";231;"Portugal";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";232;"Rumänien";1;"Europa";1;"EU";5
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";234;"Schweden";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";236;"Spanien";1;"Europa";1;"EU";6
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";240;"Ungarn";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";243;"Slowakische Republik";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";244;"Tschechische Republik";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";260;"Estland";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";261;"Lettland";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";262;"Litauen";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";264;"Russland";1;"Europa";3;"Drittstaaten";5
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";401;"Argentinien";3;"Amerika";3;"Drittstaaten";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";406;"Brasilien";3;"Amerika";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";423;"Kanada";3;"Amerika";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";439;"USA";3;"Amerika";3;"Drittstaaten";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";501;"Afghanistan";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";507;"Taiwan";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";508;"China (Volksrepublik)";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";510;"Indien";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";9;"Zug";545;"Vietnam";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";204;"Belgien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";205;"Bulgarien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";207;"Deutschland";1;"Europa";1;"EU";4
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";212;"Frankreich";1;"Europa";1;"EU";25
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";214;"Griechenland";1;"Europa";1;"EU";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";218;"Italien";1;"Europa";1;"EU";11
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";230;"Polen";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";231;"Portugal";1;"Europa";1;"EU";17
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";232;"Rumänien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";236;"Spanien";1;"Europa";1;"EU";10
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";255;"Nordmazedonien";1;"Europa";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";262;"Litauen";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";264;"Russland";1;"Europa";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";406;"Brasilien";3;"Amerika";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";439;"USA";3;"Amerika";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";10;"Freiburg";545;"Vietnam";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";205;"Bulgarien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";207;"Deutschland";1;"Europa";1;"EU";15
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";212;"Frankreich";1;"Europa";1;"EU";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";218;"Italien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";223;"Luxemburg";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";230;"Polen";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";231;"Portugal";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";232;"Rumänien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";234;"Schweden";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";236;"Spanien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";240;"Ungarn";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";251;"Slowenien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";256;"Kosovo";1;"Europa";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";261;"Lettland";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";439;"USA";3;"Amerika";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";501;"Afghanistan";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";11;"Solothurn";508;"China (Volksrepublik)";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";204;"Belgien";1;"Europa";1;"EU";6
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";205;"Bulgarien";1;"Europa";1;"EU";6
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";206;"Dänemark";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";207;"Deutschland";1;"Europa";1;"EU";70
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";211;"Finnland";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";212;"Frankreich";1;"Europa";1;"EU";23
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";214;"Griechenland";1;"Europa";1;"EU";9
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";215;"Vereinigtes Königreich";1;"Europa";3;"Drittstaaten";15
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";216;"Irland";1;"Europa";1;"EU";5
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";218;"Italien";1;"Europa";1;"EU";26
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";223;"Luxemburg";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";227;"Niederlande";1;"Europa";1;"EU";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";228;"Norwegen";1;"Europa";2;"EFTA";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";229;"Österreich";1;"Europa";1;"EU";4
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";230;"Polen";1;"Europa";1;"EU";8
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";231;"Portugal";1;"Europa";1;"EU";9
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";232;"Rumänien";1;"Europa";1;"EU";5
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";234;"Schweden";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";236;"Spanien";1;"Europa";1;"EU";15
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";239;"Türkei";1;"Europa";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";240;"Ungarn";1;"Europa";1;"EU";6
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";243;"Slowakische Republik";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";244;"Tschechische Republik";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";250;"Kroatien";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";251;"Slowenien";1;"Europa";1;"EU";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";264;"Russland";1;"Europa";3;"Drittstaaten";6
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";265;"Ukraine";1;"Europa";3;"Drittstaaten";5
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";320;"Kenia";2;"Afrika";3;"Drittstaaten";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";331;"Marokko";2;"Afrika";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";401;"Argentinien";3;"Amerika";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";406;"Brasilien";3;"Amerika";3;"Drittstaaten";8
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";423;"Kanada";3;"Amerika";3;"Drittstaaten";4
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";439;"USA";3;"Amerika";3;"Drittstaaten";23
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";507;"Taiwan";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";508;"China (Volksrepublik)";4;"Asien";3;"Drittstaaten";7
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";510;"Indien";4;"Asien";3;"Drittstaaten";13
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";514;"Israel";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";515;"Japan";4;"Asien";3;"Drittstaaten";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";523;"Libanon";4;"Asien";3;"Drittstaaten";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";534;"Philippinen";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";537;"Singapur";4;"Asien";3;"Drittstaaten";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";539;"Korea (Süd)";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";542;"Thailand";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";12;"Basel-Stadt";601;"Australien";5;"Ozeanien";3;"Drittstaaten";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";204;"Belgien";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";207;"Deutschland";1;"Europa";1;"EU";37
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";212;"Frankreich";1;"Europa";1;"EU";6
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";214;"Griechenland";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";215;"Vereinigtes Königreich";1;"Europa";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";218;"Italien";1;"Europa";1;"EU";5
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";227;"Niederlande";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";230;"Polen";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";231;"Portugal";1;"Europa";1;"EU";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";232;"Rumänien";1;"Europa";1;"EU";3
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";236;"Spanien";1;"Europa";1;"EU";4
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";243;"Slowakische Republik";1;"Europa";1;"EU";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";265;"Ukraine";1;"Europa";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";439;"USA";3;"Amerika";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";13;"Basel-Land";508;"China (Volksrepublik)";4;"Asien";3;"Drittstaaten";1
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";14;"Schaffhausen";207;"Deutschland";1;"Europa";1;"EU";19
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";14;"Schaffhausen";212;"Frankreich";1;"Europa";1;"EU";5
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";14;"Schaffhausen";218;"Italien";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";14;"Schaffhausen";230;"Polen";1;"Europa";1;"EU";2
2021;1;"Ständige ausl. Bevölkerung";2;"Aufenthalter (B)";2;"Sektor Industrie und Handwerk";1;"Weiblich";14;"Schaffhausen";232;"Rumänien";1;"Europa";1;"EU";1
